,F2
322,-17.119470025000705
323,-48.16581764896127
324,17.326751984859218
325,498.8008893345024
326,680.528760688657
327,-126.26587585151319
328,-43.677903544427046
329,119.3431539225054
330,-233.14722783543766
331,-127.71283603981682
332,1034.1614152453928
333,244.3392647915485
334,-235.28685122726563
335,-128.95782445627532
336,146.71971244790691
337,-257.7843518556289
338,-87.57754333136829
339,-5.583871707677089
340,375.21832326396327
341,-298.89163580031084
342,-23.54944858452685
343,-143.3009694906591
344,-103.28975803652718
345,-287.4922797998004
346,20.464980700094372
347,111.67230660522428
348,210.454352951512
349,-364.41992373890065
350,-192.72129430997768
351,-106.03463219616157
352,-2.452558932568022
353,22.881243657480535
354,-30.470727730854488
355,188.87087888663612
356,-20.006009293535065
357,127.61954486655699
358,-91.87342746065359
359,97.87699315198986
360,-19.71576380604368
361,-196.87095144419501
362,-154.8657424501792
363,-119.16857955648523
364,97.50194919541514
365,116.56472195364312
366,262.0462495786084
367,-129.98048051998603
368,395.55140089560086
369,-17.948163468711552
370,-138.40656224750157
371,75.71255266827148
372,-156.90872311743078
373,-215.94049878453947
374,-193.75531245270702
375,11.94491478155744
376,-127.70948482265858
377,38.95445432990192
378,-170.54919573956747
379,7.859341615971832
380,-169.25443270015586
381,292.7333230502258
382,-104.50911694894099
383,85.43657351594025
384,-28.465785630077253
385,-25.472947542418897
386,4.713959575710687
387,-90.90974568839918
388,40.43969199173259
389,-336.2294902622273
390,-30.328600935616453
391,-101.252269671322
392,-165.276829937704
393,79.4410208943604
394,150.16416708196869
395,0.6672706629306322
396,-104.35409846257211
397,-21.50340170988671
398,344.40943382414986
399,-125.78012669428765
400,77.57543868410526
401,-134.0596261621146
402,-74.23477605866167
403,-342.17007188400913
404,44.675234063940266
405,-8.912417324557557
406,262.6050213358752
407,-150.3211456354681
408,94.06945840856767
409,-246.33073103137048
410,182.13572984929442
411,387.01712561885233
412,92.65641638489625
413,-61.0515388970515
414,-48.25106085611969
415,-189.49344996018513
416,88.89806400000471
417,-372.7683801198934
418,31.927956488188414
419,-33.20796766826526
420,86.64604577646386
421,-96.6737452193883
422,-188.8400103703552
423,-183.86005406358095
424,66.5136873276804
425,-94.84896618245865
426,85.70309397679267
427,-354.66545836937934
428,174.83272531919928
429,-203.858513388074
430,-112.5769547865492
431,-179.412661578191
432,52.05751872943095
433,-18.335890880700525
434,87.28740843346573
435,154.53523481722561
436,-208.03236462785387
437,-inf
438,-216.33791664682272
439,30.974882555785573
440,293.9220774665137
441,-419.7235855222853
442,-127.2444439294488
443,80.29773281194952
444,-150.13804335787805
445,30.75977063322547
446,16.064311480714164
447,-115.31373731761724
448,-128.13601946062553
449,-22.54393209779332
450,-315.5212554407923
451,16.634260009526134
452,33.23473740923954
453,455.37617753397046
454,475.31584699391016
455,109.99255093330058
456,-262.28628043675195
457,-75.74710567510925
458,-134.42702117720924
459,-67.63504700908835
460,-42.89993276802825
461,-19.998943527579808
462,237.7897380653501
463,-64.05040799281825
464,-135.27934184749716
465,-220.06052139354722
466,-31.513584119400267
467,140.5942439950218
468,-15.427412951112107
469,-61.94535600532995
470,75.25165338908909
471,-125.10223571539885
472,400.66089877169543
473,-107.44348983247244
474,-156.26265602060877
475,274.02061810315683
476,344.5453150851114
477,-85.00453551218799
478,-258.8831568704935
479,-16.41107868730176
480,48.350580507503224
481,141.16020367022134
482,-89.44079659270191
483,151.6811996844914
484,inf
485,135.1575826208363
486,-364.0637751603322
487,-194.4665840205818
488,62.60007668929973
489,-364.6114605949172
490,-293.15549659738934
491,455.0204458114687
492,-145.25088658364274
493,-146.32914787088905
494,-179.6217276495104
495,295.5612730970808
496,-207.6309925044479
497,-67.10882622595679
498,-21.623828910613135
499,106.06688714788449
500,-140.36370420443765
501,100.76011103762583
502,-125.22076530015941
503,-75.68045634762301
504,244.62062939803076
505,-174.0973998614115
506,-78.9600886692156
507,335.6247693422644
508,178.8088708951436
509,144.53407318630704
510,-160.60405099754928
511,105.20455507824862
512,207.99680194025333
513,321.4773490688084
514,-152.45510500904604
515,-295.94595123532866
516,72.45605025487222
517,77.00949930456106
518,-273.2297380860816
519,52.18781855791566
520,135.85169849793135
521,124.33300620835497
522,-178.99581111624684
523,-142.00720204334817
524,145.80620587357342
525,360.3215251363604
526,-144.67336622737025
527,-5.131466971096347
528,-81.92988482661163
529,-115.98460869463077
530,-140.37074995264072
531,-223.32106661359205
532,118.6393758295405
533,-126.69803945077237
534,-229.51754035083133
535,-155.21407808682324
536,-106.46299884981637
537,41.17603521966375
538,-258.2345644128856
539,194.27776443690055
540,-257.9546720392725
541,-191.45085945174168
542,-7.0310165235457776
543,-29.934788094404496
544,-270.0221744246091
545,395.49135232799546
546,108.8671375486002
547,-151.64621727809762
548,76.60076530219763
549,121.08058559760204
550,-23.880519017815548
551,-222.4790978801398
552,255.81337632001046
553,160.4283332592016
554,18.38522323012806
555,108.72370832698599
556,-90.84636971416897
557,-390.4666836223748
558,471.45025589451035
559,-189.3617238253494
560,-185.7248902808958
561,366.9971007679399
562,-260.1049449196848
563,247.03690120624162
564,-31.44364167022311
565,-45.137108502898414
566,-326.14337412072047
567,86.75538742932343
568,-42.002772049944824
569,223.87605685063735
570,-274.3878152022111
571,403.8973066632066
572,-216.21713046637353
573,-189.3450731163558
574,-104.53720624205008
575,-69.33644597194022
576,325.02817361279534
577,405.0134070334366
578,91.10153912342987
579,258.59649401083766
580,-50.616345527111086
581,207.6746186696079
582,-205.85262930348833
583,-155.74546902544418
584,-103.89639819569527
585,-205.54442407885523
586,208.4491415204534
587,89.13443388315511
588,-121.57691893559219
589,-0.7157880710251895
590,-93.60002142213996
591,-87.22694816476091
592,2.649689176463378
593,111.80927167849083
594,188.1005106096435
595,159.08764481459735
596,472.00259701842754
597,-197.95668028252848
598,-61.043606075457035
599,-56.62146302330903
600,-113.21483537031342
601,220.53579978946425
602,-415.17302265591775
603,-107.98242429315043
604,-140.16566579492454
605,-120.6008110934128
606,188.92024881620893
607,163.54886785996416
608,13.607019570887434
609,-inf
610,-17534.590743168235
611,-223.50179811171824
612,-116.17503363966051
613,376.60986837291944
614,-5.189413704327698
615,-127.85852305138937
616,-63.11500414323669
617,-99.87413793617999
618,-177.45929366920106
619,-40.823547174505094
620,-57.422170774394324
621,-32.104116160698894
622,197.21101195025994
623,81.72452897043323
624,33.78103094391071
625,50.73875252801227
626,-101.73639678085235
627,145.2266957964205
628,190.760262345104
629,513.0196587718947
630,-308.09540855338827
631,307.79024409519315
632,-143.36585642683087
633,23.990001778165038
634,32.56538049987777
635,-198.28827927513612
636,-150.38529855628516
637,-55.25040175776905
638,-482.5472942915782
639,-61.142249364958104
640,115.75338818386201
641,-121.63616349102038
642,-101.1516017555327
643,-124.97160460042775
644,57.897065884927706
645,-49.660306991753345
646,-130.68530528462685
647,267.50771204549994
648,-117.01162883136108
649,129.03271495880966
650,-140.4460034550721
651,171.58449003848935
652,185.78105273342302
653,-168.8362099329016
654,-5.210661619102581
655,593.5765983536127
656,131.1779649043857
657,-44.569846593105076
658,-20.922055101589816
659,-243.20038963367753
660,150.5699002619201
661,-350.6623075226352
662,139.65138980571894
663,362.98284876418734
664,-129.27700510526978
665,-109.40973672746168
666,79.17962339323203
667,79.19506361566718
668,124.60800657341632
669,0.7002669566755334
670,-140.49893899752007
671,-108.13412593515686
672,63.86243929122583
673,-94.71833134702963
674,-128.19539700367613
675,145.12561473672315
676,57.65644569309408
677,-21.21802217823684
678,-99.04522868334851
679,-102.2485279307308
680,-40.9819085578876
681,-143.5709550078293
682,157.88807466477286
683,-140.84423416697763
684,30.66575928786623
685,55.18513683946788
686,6.912886442786834
687,-53.40353224617878
688,34.28952073555202
689,-233.36662378587104
690,-42.30592391134465
691,198.3852068152658
692,-333.7334947132104
693,32.14813781973343
694,-163.23153647318566
695,-16.271083998791557
696,69.88988550383739
697,-96.87091233604548
698,-330.0483164423925
699,157.26541668740708
700,-42.60529132843977
701,-253.59882903458072
702,-30.250754595647546
703,-96.38505238324585
704,-133.53900599001227
705,-6.600763799307619
706,-90.84261523763658
707,16.508696447714936
708,172.09906706685885
709,-58.19018978386979
710,124.29393141206612
711,-146.36794101024154
712,406.90766136802335
713,-148.15639622141097
714,102.52625078166488
715,345.1274487967563
716,-135.7413367628012
717,1.4914799597732329
718,277.80740200387726
719,-161.2058752136754
720,391.4582072230078
721,-344.4992874088133
722,-78.92464690558987
723,-93.25821724646427
724,-250.91902410565237
725,517.0244477641008
726,-142.70066239131887
727,62.433680381568884
728,190.32029410826007
729,-276.75517244736284
730,-21.107271551555773
731,12.061045178641274
732,-21.662810060145866
733,-173.86221153450683
734,-59.851416146065624
735,-378.3605634020207
736,-236.35169757345085
737,-138.96521414625653
738,-137.0909977900663
739,792.4609005580187
740,60.41409163291673
741,-31.08989891512651
742,-553.9220366200522
743,-171.67290547939234
744,-27.986487656361405
745,231.7737751125888
746,68.36941197319868
747,-243.41343686750005
748,249.67412955963397
749,-233.42063415781794
750,-416.00794879229903
751,-502.6371812108285
752,231.76715495773425
753,178.13517440475687
754,-123.3322754607171
755,-66.91105645151107
756,380.763074787692
757,-195.09217059906624
758,133.37260222650863
759,302.0602859276758
760,652.1772115501154
761,-50.59954985799732
762,-6.824896533370218
763,166.1550758075359
764,-209.8271096088931
765,-325.0650805160957
766,169.39616780804806
767,22.0092941921939
768,-27.435784663600366
769,513.6042331778611
770,361.3752992149804
771,-235.08205342839997
772,-60.50980465512081
773,-16.78227115486232
774,-124.7430523030989
775,inf
776,-280.2437871595883
777,-76.37361503880348
778,92.74116629250673
779,-56.49942123771576
780,66.33284157629522
781,-308.3165333163458
782,135.999359928794
783,110.80927209203475
784,248.55984811041162
785,-55.41916077269551
786,69.90947024250163
787,-36.030828878063595
788,276.0877712936274
789,-205.82665124723275
790,-53.34271833173478
791,-180.40331322003598
792,253.4274991785833
793,-78.89048400015297
794,-169.80878210428557
795,-253.4618782616565
796,-94.33813010527163
797,
798,-32.77948336504472
799,-18.233667017713334
800,-69.33520482664747
801,158.99233305541742
802,-76.81156863198149
803,67.44114477363078
804,192.9182387368311
805,-43.03134695862512
806,271.472605965959
807,252.07923038432628
808,203.93296590488723
809,-40.500413888643635
810,597.2734265029904
811,306.98145307161246
812,57.10559637399088
813,535.6129459792342
814,-43.86717183900522
815,-132.4315016194925
816,-114.60125604248869
817,-508.8295043948826
818,-32.76815822786521
819,360.48590959589245
820,-246.637241597571
821,-65.94056331776223
822,-81.07262135643091
823,275.38717738353125
824,708.7533363285005
825,-484.484658738912
826,87.54094458002201
827,101.70308353817641
828,-45.936232103689846
829,-184.8983045909933
830,-286.1970473606924
831,314.6255804852197
832,-29.003013343981547
833,-52.53646675268499
834,176.0282332358915
835,39.66771246665872
836,-383.79741799832647
837,-149.68624554520702
838,390.59174043880137
839,-295.072545095464
840,-115.56894294332028
841,-38.54906821251971
842,-150.65514891050918
843,-443.9649737291694
844,185.2966913444872
845,-62.26692342749685
846,-319.08890251610194
847,-48.575647640903185
848,-10.578773586492927
849,84.65418467136638
850,13.668473546935584
851,82.50377766727159
852,-384.953357898764
853,-322.8627112948139
854,49.31965524378153
855,-33.017861002589825
856,-90.28660513689215
857,34.322150541201424
858,0.46085549899988837
859,-220.9246216774158
860,94.46205560995921
861,72.295506693865
862,-242.930119571588
863,67.72156491976799
864,90.94061443939896
865,-51.630264644080754
866,-213.08584388772584
867,18.96906282506434
868,184.73074548082903
869,-42.59821924131756
870,124.52182470291363
871,34.48958850701502
872,330.44222485522585
873,-273.7390300759605
874,106.84261803679182
875,-210.42026517564713
876,-260.8101271314567
877,124.82367821965329
878,-13.606650851389512
879,47.828366815848895
880,15.929605747123137
881,-155.04133199577544
882,-60.148113311468364
883,189.35733635102764
884,3.7798827599535185
885,-148.47827091620303
886,-89.43772703975286
887,-164.9129926993123
888,-63.96910824237132
889,105.81626333790784
890,195.92738524674127
891,-219.80365659024739
892,-0.78867436005852
893,40.45109127397817
894,124.93452113713839
895,-22.646523148889546
896,90.04654200597892
897,-220.71973090891956
898,37.01937695901261
899,-54.988700527943564
900,106.2601105606505
901,-166.3198787464652
902,467.0864383736471
903,-70.26155081196984
904,-84.37751543486665
905,61.976526530262134
906,-138.19672634254263
907,119.57154641203661
908,-123.16737988831454
909,-7.29871764958404
910,-214.6178835967381
911,235.02584174226715
912,5.23827524626449
913,133.0791258008267
914,-415.6214659021335
915,-184.87787224166905
916,-136.56211209191753
917,-inf
918,-174.60497842079528
919,8.149036448539793
920,215.59451054950665
921,2.4334027333047334
922,112.71848511149018
923,63.81952383558825
924,-121.89242049243234
925,-356.2347043503623
926,305.20655292640953
927,84.80721530350348
928,27.33731958478488
929,-187.74388436542316
930,-35.169982200257735
931,-271.381149516755
932,52.39773997209213
933,113.96050860676576
934,-43.89950586991463
935,-159.3396413603015
936,-231.61815340574776
937,-103.3280242901054
938,57.69025217985086
939,-67.45909362666806
940,-134.41319181000657
941,-inf
942,-193.90230884964052
943,204.3356061750943
944,177.60930232227196
945,210.1548896751868
946,34.32593363565483
947,-115.39722320557718
948,-143.33837244027404
949,57.4357089660016
950,412.9923609957265
951,-482.1863872309913
952,227.00636225424975
953,42.97459081766758
954,-40.66181185102763
955,-160.41376409776774
956,-220.840571390973
957,46.54429955589213
958,-9.534814732428755
959,257.32309455403526
960,-131.44416964305597
961,-8.998109697497856
962,-436.403772611571
963,421.0315548487298
964,137.81719463567103
965,-14.055966974861263
966,93.4715933394876
967,-213.59394662081613
968,-263.0302756870998
969,-170.41075696684672
970,-108.76344490569667
971,-370.12828629162215
972,-17.870896470207338
973,-106.04836444344487
974,-150.0715031345527
975,-146.85344240087707
976,-184.8740464702365
977,-122.76966041284803
978,37.231540059856165
979,-72.41103364246781
980,62.64658698155823
981,57.60143556216881
982,55.022384052905174
983,-53.10488663736709
984,71.5509763540836
985,102.60529684463363
986,-140.25642478845757
987,-113.6133452206523
988,-174.62217892684905
989,inf
990,285.0744468684938
991,113.84279661121147
992,119.70912436807022
993,-368.027166727372
994,39.068726804633336
995,-27.350354019934098
996,144.28642850782188
997,251.1778002206367
998,-290.78606333223496
999,-139.51712495722435
1000,21.757235573407154
1001,29.370095475765716
1002,-140.2804488309699
1003,-60.48127360570052
1004,4.501744920118158
1005,-177.23910185543866
1006,75.584251182523
1007,-131.0118622510539
1008,-44.28465910702542
1009,-163.4189802894417
1010,215.64523162019347
1011,1.4083555143503372
1012,-20.413204598954874
1013,inf
1014,-79.33099436744995
1015,-67.2490965491438
1016,43.60818588559903
1017,138.69953914731985
1018,-380.8832826124414
1019,-107.67180723227065
1020,167.370350463569
1021,-4.355500778648282
1022,119.58142210105588
1023,-13.158415918843462
1024,-64.27562289120534
1025,-51.30286182247428
1026,-345.3871111215423
1027,-266.2255238414295
1028,90.25558040101892
1029,52.06634712883733
1030,-98.82138014781044
1031,-17.834322284769616
1032,6.912373156193432
1033,-14.379311272455421
1034,-182.50312842958306
1035,17.158193138439138
1036,162.51783061690037
1037,-176.38448187410597
1038,-274.08215635568155
1039,-173.5449565269346
1040,91.82369552366812
1041,-279.2780506893028
1042,266.06076782772857
1043,217.85201508292917
1044,159.9306538577353
1045,296.22580714455427
1046,-305.65839495235787
1047,-293.1134327336176
1048,404.4751252082154
1049,196.00987559997318
1050,69.51022667255329
1051,250.3171497730285
1052,-171.51906447660258
1053,-233.50853681511242
1054,-64.54261954483091
1055,40.67714519213534
1056,-158.4302479524864
1057,16.805352307111225
1058,-366.23682293465924
1059,-42.99939271256945
1060,-79.18112011727354
1061,-260.6049465598755
1062,-61.61230638154187
1063,269.74066879516806
1064,-206.88039345988452
1065,-inf
1066,-50.83296949424822
1067,178.70792482611893
1068,-273.5920830506168
1069,-27.611046688843473
1070,-245.47475008997668
1071,206.76501461282226
1072,-207.62881234850306
1073,-82.4186999101993
1074,-93.34391985627914
1075,-78.02357484995416
1076,-92.67509058867587
1077,-107.58885010133868
1078,130.00719352125466
1079,-79.73238004408225
1080,139.5215453854254
1081,292.1108470191139
1082,137.27860280955343
1083,-275.5705215479115
1084,-46.96562762397852
1085,-254.91302618111877
1086,-179.1284950883138
1087,-75.46033601686617
1088,106.70816059645846
1089,-142.63530625149582
1090,-340.2802177473651
1091,17.148552639618273
1092,18.54160192619
1093,-78.6395163926747
1094,-148.30301409250373
1095,-141.93033445363633
1096,47.56818625426818
1097,97.05240001088534
1098,124.78947813004872
1099,60.58622648215667
1100,45.98531567488436
1101,34.47999729089101
1102,-80.71579366734555
1103,35.05191041421677
1104,-235.779650756894
1105,-186.59777937061716
1106,-119.29023081181806
1107,100.83590013889977
1108,97.31457302672149
1109,
1110,594.963895831244
1111,-406.3887427305347
1112,138.15893622057212
1113,112.93417425829898
1114,232.18991711454362
1115,-70.44463383572956
1116,-309.04085848688806
1117,-288.85195679916006
1118,99.21727023528646
1119,87.3677766397654
1120,-35.86508969655876
1121,-68.59069467205416
1122,-415.13616200028696
1123,-70.11161389706523
1124,330.2291362383656
1125,-163.04153950206165
1126,227.69134291704685
1127,42.70190012486153
1128,159.3100786116144
1129,-86.78490835224575
1130,297.5671019410162
1131,-29.1478389385798
1132,224.15795196000877
1133,207.66953613468326
1134,554.3460724423537
1135,231.02139322873003
1136,-113.52595766317275
1137,-481.73283965019834
1138,139.0814099260154
1139,184.58549097511892
1140,-460.0937999268768
1141,596.3106189615479
1142,89.96922769042996
1143,-93.21874017396145
1144,-98.50341711267176
1145,-251.65742093035502
1146,-250.1288135818025
1147,399.8743700987339
1148,-437.88685290186504
1149,142.609164785369
1150,15.369077160348818
1151,-55.26664933038558
1152,-236.2250312687373
1153,-155.93094757605346
1154,-182.95948342869323
1155,-65.28549158300724
1156,114.47785125050767
1157,155.55480799308566
1158,-66.7808404200744
1159,72.47228360486753
1160,-331.8730552702853
1161,-21.832527625232956
1162,-76.74495553533359
1163,-270.5378939178991
1164,32.17330991289999
1165,-20.040072463100877
1166,-133.83251654657568
1167,103.14701265801253
1168,131.39107738011498
1169,-45.11144883593638
1170,-332.33947527017796
1171,-88.02209555952234
1172,2.3538042077433308
1173,133.37031807975498
1174,43.02021284745554
1175,38.52944552705736
1176,-93.9202247325038
1177,73.65894438711594
1178,34.80639289266073
1179,10.829904627136274
1180,115.52380405538476
1181,-168.61149757803298
1182,-183.46331940479203
1183,-39.98428285833666
1184,250.60090057510664
1185,-42.339435240286214
1186,-7.84508899948793
1187,78.68599874010266
1188,-243.75293649215754
1189,-377.65451668508814
1190,-43.38685145800878
1191,180.6557674499083
1192,7.720566042128164
1193,3.262847087874506
1194,140.73496595485247
1195,-274.5276840733284
1196,-45.008408789498056
1197,-314.25346884072763
1198,-182.48122813240414
1199,-182.14929482571992
1200,262.148314113193
1201,-61.3220592777781
1202,38.89239125303613
1203,59.250753092239236
1204,78.18779589107653
1205,-181.89545615230676
1206,-170.0993943052812
1207,-69.77349330985327
1208,368.3570457618926
1209,-236.25410615607692
1210,159.25416433196088
1211,-18.06501683681507
1212,-112.73003635398858
1213,-14.356912533805998
1214,-104.06952438050477
1215,104.37784664486522
1216,405.1595687932436
1217,-349.3642447200026
1218,-81.83628399345172
1219,-239.1414883868265
1220,117.0280876381907
1221,-58.48360821305633
1222,88.70196439484359
1223,176.4105752326199
1224,147.0487564618616
1225,-12.78189987710232
1226,65.82665136493512
1227,-64.99899140925045
1228,-130.4225564819169
1229,151.52042491076563
1230,1.362651690707016
1231,-220.1523248574646
1232,112.41450163416577
1233,33.19555479130025
1234,-498.05985761747434
1235,14.309643499451864
1236,125.73930252023501
1237,-173.25172571176958
1238,-135.61749087503802
1239,-87.30815667234698
1240,-66.17463982574104
1241,23.07471918205385
1242,-327.38959111247965
1243,132.27752636008745
1244,-34.16302477294009
1245,-274.1643134631046
1246,218.0040054438555
1247,-268.51516937019215
1248,-323.7206775442929
1249,-2.423737104853737
1250,-125.21500614696919
1251,336.6920538802618
1252,-153.8186336540832
1253,500.8273858506252
1254,165.44246661567772
1255,-243.58964223938554
1256,-55.728006919315476
1257,66.69811783733293
1258,263.0636162497914
1259,111.72656964731023
1260,-240.4301396896018
1261,-97.89130647236419
1262,-114.69033791220795
1263,-53.394563414078355
1264,-94.3857128895732
1265,201.16484507200585
1266,41.07542708475371
1267,107.98161817978995
1268,-137.81368571655076
1269,115.86599094725975
1270,-228.1271743558981
1271,101.67477629790264
1272,98.2805010033402
1273,236.36110788734425
1274,196.4838380473112
1275,44.72667730903117
1276,-6.268963786712972
1277,-187.35769264606523
1278,91.70158230669212
1279,-504.11997319300303
1280,-91.3696868785712
1281,-62.055893337896066
1282,-240.39157866698557
1283,67.3194880767576
1284,-106.11026673205289
1285,-273.91493963971556
1286,539.6868756146413
1287,-346.6288018395734
1288,-59.76708629940812
1289,15.540730387781844
1290,84.96915377770401
1291,-106.15605622245016
1292,-90.03004263949707
1293,-28.245477985991638
1294,-4.986905481457767
1295,-235.58791473238563
1296,-113.25197049756622
1297,16.016581878959567
1298,-12.889223670558705
1299,98.77054931386009
1300,307.52587224778244
1301,199.10141341785936
1302,-157.5676908517412
1303,-259.0968901257374
1304,490.248376134273
1305,298.32717574885606
